fft_0.042Hz,fft_0.292Hz,fft_0.542Hz,fft_0.792Hz,fft_1.042Hz,fft_1.375Hz,fft_1.625Hz,fft_1.875Hz,fft_2.125Hz,fft_2.375Hz,fft_2.625Hz,fft_2.875Hz,fft_3.125Hz,fft_3.375Hz,fft_3.625Hz,fft_3.958Hz,fft_4.208Hz,fft_4.458Hz,fft_4.708Hz,fft_4.958Hz,total_power,max_power,crest_factor,regrowth_power,outer_power_ratio,shoulder_power_ratio,adjacent_channel_power_ratio,label
57.039257044942,58.1726645284741,46.1028960088701,8.16849647158662,2.31743778419978,-1.01509099222556,-2.86860407625861,-3.6365111741772,-5.23365066400747,-6.15315119457799,-7.07483169037712,-8.10332407136194,-8.51376497467476,-9.13611528078367,-9.55464200263436,-10.4242795511295,-10.636781278242,-11.1670004972406,-11.478804336215,-11.8470686863001,270831200.776217,761257.192672587,2.41753881101483,195.891364219044,1.05943276315518e-06,3.48771819189695e-06,2.98243523591225e-06,0
57.2649747934381,57.5117041174383,45.2226106406776,7.60981687204804,2.26080134648792,-0.644368059138227,-2.6093692876564,-3.88243571444723,-5.10117617571775,-6.09104187997938,-7.13620067224041,-8.00951375924096,-8.26764771715155,-9.15109449688013,-9.53674903701825,-10.4259370797192,-10.6634473793964,-11.1023890190254,-11.1580598998738,-11.9473662010485,272483489.363089,745732.610097894,2.41447944184278,196.764984098051,1.05772513980126e-06,3.43998538111462e-06,2.93689146214559e-06,0
57.203192737136,57.1523235172942,44.7745261551392,8.29815382196908,2.79179777915176,-0.714798014250362,-2.47455889068298,-3.73432846798971,-5.16853188926887,-6.21836606077759,-7.12606541395172,-7.92344288073247,-8.43817574502418,-9.28021174439018,-8.93530261779773,-10.1344942392742,-10.7211901079536,-11.1045594429263,-11.2729283788089,-11.7115844040699,271770493.804619,736817.637099389,2.35889012336262,197.617089419839,1.06536811853807e-06,3.59375046540598e-06,3.08243869504167e-06,0
57.4673294597672,57.7400021959137,46.4472347037744,8.14662045807085,2.70257891418631,-0.534342043492503,-2.99099129715645,-4.35848396066148,-5.71952209529516,-6.75027892992572,-7.34230774233365,-8.34689043021868,-8.60869430780691,-9.48258000454496,-10.0917617627442,-10.7577456466437,-11.0266115349324,-11.6003778989805,-11.754268670167,-12.3589237187463,271492233.213055,801843.173963685,2.33553111240346,180.452654053573,9.75377922616432e-07,3.33853022913476e-06,2.86981342064937e-06,0
57.1567191644719,57.6065520992505,44.9580081853182,8.11573824816429,2.3505597293992,-0.384958051699075,-2.79828133490252,-4.19896767677617,-5.4206644280151,-6.35927521827296,-7.02888608668437,-7.92367615356536,-8.48676533439017,-9.56071788846508,-9.74825218511173,-10.5036253279973,-11.1540540125637,-11.4830071576065,-11.6711829876943,-12.1277964741816,271094787.0662,766107.278886107,2.23195470376709,184.517415280906,9.98144106362578e-07,3.39623201064249e-06,2.91606912828426e-06,0
57.7348713982079,57.455820066289,45.2048744024296,8.77182671146186,3.13779895404218,0.0992311924054823,-2.2904996287397,-3.71451788630328,-4.85611062740559,-5.86506235626029,-6.77561160413885,-7.68632171120907,-8.11083086991452,-8.91217950290261,-9.39093271230803,-9.80590660939966,-10.5362155012947,-10.8667000991831,-11.0225874057458,-11.4723365217824,271937010.20058,775228.818537313,2.33440759153586,210.456749301459,1.13476696734442e-06,3.82524556874388e-06,3.28080765376204e-06,0
58.1230558465034,57.1583267868247,45.4337834379681,8.02090563008658,2.26574594461523,-1.00012404787651,-3.10731245269671,-4.28104444344324,-5.35142857225345,-6.7247213487445,-7.31705493186409,-8.32872416478807,-8.96840914096568,-9.56364977775815,-9.90130980592427,-10.9659135970283,-10.9174317515449,-11.5887677162604,-11.8753116784984,-12.5095409285951,271650750.027995,751811.182116868,2.15454830849749,177.150109094763,9.57221895926256e-07,3.34498541269025e-06,2.88197362792375e-06,0
57.5998943838535,58.101655889645,45.5820605903981,8.09588648219443,2.52924424937444,-0.592723791704563,-2.60631831240251,-3.82662977472247,-4.85007718421588,-6.032824598711,-6.83283720983144,-7.61654699680781,-8.34919345960568,-9.06438663954367,-9.24396366980535,-10.251043580349,-10.511614192467,-10.9432737114313,-11.2075498883154,-11.881362565989,271863359.481306,763424.356936095,2.44187872060193,201.697481501253,1.08671843057767e-06,3.5472572171487e-06,3.03092328955662e-06,0
57.6438514558049,58.4225015836633,45.5877200832184,7.92586229861626,1.4455265667439,-1.10213547954143,-3.13106558803846,-4.74750641094493,-6.06500093423602,-6.83800695624123,-7.37166337300663,-8.36877073908054,-9.03911063082964,-9.89933682718859,-10.1604203713906,-10.8265029925755,-11.3040158530972,-11.6821302193212,-11.9508046554666,-12.5847224240349,271718928.915544,749009.706068418,2.28370961837937,170.489314839524,9.20088717768124e-07,3.11238155850957e-06,2.67093187489055e-06,0
57.4247411676258,58.3122819562787,45.6781516130588,7.88769359430303,2.06820132863837,-1.25019967769358,-3.31203269681638,-4.60962995502506,-5.8121651201906,-6.99752552106395,-7.93773590699947,-8.69633390576868,-9.03276880753404,-10.012370991187,-10.3568556657302,-11.0584338188507,-11.51196314873,-12.1238745566447,-12.1453500693125,-12.7022109044779,271850649.382932,828153.597094306,2.4092871252075,163.246626807946,8.82571499630832e-07,3.14746197478291e-06,2.71839725799364e-06,0
57.5513633593311,58.1305463370167,45.4490420634892,7.76536251416562,2.47912462994566,-0.649561451246448,-2.73525707448655,-3.67559478752392,-5.28297298685737,-5.82936741825387,-6.54601157214629,-7.57403560647386,-8.05388645384936,-8.86885992543183,-9.11958540656057,-9.90922942892626,-10.2694786958508,-10.8095929113569,-10.8917948731946,-11.4872240097473,271606514.864548,771121.067145561,2.47626234001988,211.310300633679,1.13856438615918e-06,3.67305710769951e-06,3.13301004364042e-06,0
57.5420593292248,57.6189354970436,44.9218869613708,8.38403287814636,3.13402696259662,0.469385966307993,-1.51118063531682,-2.9823751133237,-3.98148825407074,-5.08752546359267,-5.74817288138329,-7.01395737227359,-7.4323794860443,-8.15406861147466,-8.4885956784482,-9.24890889222611,-9.46697531458318,-10.1589770784625,-10.4410737509118,-10.7284774577199,271002908.843487,736190.329411216,2.34342333449393,249.881305984052,1.34995034443123e-06,4.35876814233606e-06,3.71814649922563e-06,0
57.3403707010027,57.4293298052058,45.506190602118,8.55596615695858,2.12569623306126,-0.994607994068649,-3.33513282599683,-4.68722364093903,-5.88435305751028,-6.87262371542969,-7.88331587506358,-8.85673115876313,-9.14866798558335,-10.1207371304143,-10.905635478552,-10.8867415634897,-11.3861940783569,-12.091974664549,-12.1723083755065,-12.7970182266638,271305292.541771,824732.481642403,2.4781981075639,161.089812168356,8.7283782573913e-07,3.08958757024117e-06,2.66597867766523e-06,0
58.2758568388963,57.7556529953238,45.3398184232691,7.53353548056311,1.60716257577184,-1.55618388496235,-4.20620950663863,-5.43910074008379,-7.16493919290787,-7.95991663504868,-8.82935910085185,-9.67537881586508,-10.4089558957965,-11.2283002501829,-11.5135109953099,-12.3776383926566,-12.6605129662147,-13.1060614844608,-13.2176486723173,-14.0719600476887,272388318.621581,823387.256715926,2.43661622730725,124.455995809355,6.75293489329552e-07,2.6636357554848e-06,2.32527514790017e-06,0
57.4709465295673,58.3479009771324,45.4938130951046,8.08168454561977,2.94401651586026,0.108718860771031,-2.31519108779951,-3.68644865095553,-4.83786843781067,-5.86669052606333,-6.5493233395671,-7.66375296753034,-7.92899559984598,-9.04303565654969,-8.95105900590539,-10.114567943821,-10.4145994909988,-10.8123345386527,-11.0404833764663,-11.7346624644664,271003957.672901,760636.072545725,2.53071890178839,208.593732832371,1.12882179825263e-06,3.78955351121443e-06,3.24916800780345e-06,0
57.5061686438475,57.8706044597793,45.4051734533784,7.69947067305536,2.22980656748509,-0.707129964005984,-3.08718093505552,-4.16029154750086,-5.74911999990881,-6.49190320587293,-7.6544979340656,-8.39028613062982,-9.01741630392981,-9.79434018330393,-9.94612644757497,-10.7928379584557,-11.1673014434022,-11.6957723355563,-11.9569980103953,-12.4025702919985,272081975.650919,839501.985230897,2.39749293643001,173.586704723097,9.3551485258615e-07,3.14427799194391e-06,2.69711072142679e-06,0
57.580019605045,58.0545779354025,44.3904999052705,7.83546991435717,2.16142890411204,-1.11664919053633,-3.10499069736538,-4.19518693971827,-5.73253128451171,-6.52429973210478,-7.52789568658481,-8.452401284412,-8.94781894944765,-9.9216749963661,-10.1775357368257,-10.7516346164836,-11.2386911670754,-11.9840646553281,-12.0957579176417,-12.4501913916357,272019251.266787,730116.963877821,2.28165082224002,171.251896413276,9.23800360876506e-07,3.18619664878926e-06,2.74086026230923e-06,0
57.8659015427639,57.2158088420858,45.0140856476958,8.23402658576097,2.99957040625996,-0.380667041991469,-2.18158007003301,-3.40110272120503,-4.97088843509456,-5.94382747592661,-6.84706328953811,-7.61492685230242,-7.91058221741762,-9.05303354587869,-9.33023810764931,-10.1940362045356,-10.4203452669511,-10.9153175114351,-11.0914303202052,-11.6020146146499,271418787.036531,745010.054042652,2.23551077049747,203.65150560277,1.10236761156693e-06,3.82422044239627e-06,3.290316491324e-06,0
57.0745714003766,57.7333296577571,45.6508916704698,7.79910460967715,2.72733756267665,-0.106028361196852,-2.44317730174409,-3.84984022197662,-4.88160642516015,-5.90488747023964,-7.11814691254135,-7.63191973630728,-8.23687352807881,-8.85093404194806,-9.07837734911484,-10.2284816008783,-10.3807114360557,-10.9817222734336,-11.0409798294734,-11.645872628295,271889025.004365,727084.625836214,2.41142433725187,206.946813629673,1.11457351898474e-06,3.66393838854887e-06,3.13212078595442e-06,0
57.9724073524504,57.9251173425379,45.6536116672908,7.58107693655138,1.92169095892635,-1.09006956954933,-3.16905282619969,-4.20607964152604,-5.64120476201345,-6.52560533233434,-7.21950721674918,-8.22383894321629,-8.75972854293578,-9.58339640712465,-9.89002442291601,-10.4350462382306,-10.9506577875092,-11.6146539868957,-11.4987695924769,-12.2327293656603,272103544.388528,784444.294050635,2.22623636296964,177.717740416225,9.55415052121103e-07,3.10388096467428e-06,2.65072324343648e-06,0
57.4474452792249,57.7732777696473,44.8388168497605,8.60898047716027,3.03618864171642,-0.321425788425905,-2.48863794177139,-3.75998037285706,-4.80357637847326,-6.23504314034686,-6.71110820381822,-7.97284002677269,-8.13956942669639,-9.12416058994808,-9.45482637119814,-10.2462240688481,-10.5229627329358,-11.2709022117547,-11.1358485480831,-11.9032954714187,271212462.274143,813792.152128252,2.33785543837666,197.280722182089,1.06953961818458e-06,3.77937875531714e-06,3.25920437050341e-06,0
57.4196151416967,57.5859550703226,45.7243319282324,7.79085759633004,2.40326303477001,-0.577989149128485,-3.02500273847183,-4.25500877087193,-5.81425371042547,-6.78663651383809,-7.35930123124137,-8.32040690626389,-9.00250790019224,-9.70630578040816,-9.96732137808048,-10.7206482192099,-11.0301337300841,-11.5768768878814,-11.7965135872221,-12.1840585688654,271292855.632539,738695.696503935,2.10185662966842,177.643829593521,9.60881884548917e-07,3.334920852976e-06,2.87037083117858e-06,0
57.5385826288127,57.7870731993783,44.7645194809106,7.52254939937753,1.75818668231203,-1.36528426214088,-3.38348298822861,-4.42876492761466,-5.65263556421885,-6.77690152983064,-7.46461958501414,-8.50334730202607,-9.13683430723377,-10.0639731601911,-9.76690910007472,-10.8882292261706,-11.4288020477611,-11.9380053023506,-12.062064684885,-12.5185139547638,270830891.013279,773253.887124744,2.26581421888942,168.376001034795,9.12484952332898e-07,3.14572869410201e-06,2.70579969607935e-06,0
57.278182871952,57.8012686123021,45.7821551629809,8.12414279623524,2.52492231809706,-1.27790554586961,-3.02756424646774,-4.35201272711023,-5.55504822741221,-6.44617709173178,-7.29609808869714,-8.56009140940842,-8.84192675579916,-9.88310929215812,-10.0511800520961,-10.8638821098214,-11.1831203324183,-11.6914660310293,-11.8714519070594,-12.4590976680072,271764471.491404,758024.014851277,2.29136793413185,171.589524537356,9.2725542633615e-07,3.25896551627919e-06,2.80985273591402e-06,0
57.3866423429219,58.1146732122915,45.5929929191369,8.18501850592699,2.765373878721,-0.746514331761029,-2.35105535995709,-3.58774570298514,-4.75398285370921,-5.93029702998677,-6.92834168494988,-7.50001601305684,-8.02296956278926,-8.82565419979478,-9.07185755138494,-10.1070633937806,-10.1406284299729,-10.91381429979,-10.880678537963,-11.5804599874488,271067866.626569,748641.12830121,2.35486592409149,213.450853325601,1.15310122396986e-06,3.72369203036653e-06,3.17628118549429e-06,0
57.8407621897321,57.4569473196105,46.3138737510575,8.05622588366504,2.49219260322512,-0.703317697390288,-2.79471915687993,-4.20775597355092,-5.34857672688738,-6.46822546240843,-7.28056987869655,-8.34579671115784,-8.45063985767949,-9.55115754289341,-9.68511823490903,-10.6438558915783,-10.8965715469335,-11.6699910531813,-11.953897279342,-12.0938063909718,271631058.292203,768533.110022418,2.32706984574975,182.677917091976,9.87972924429482e-07,3.46577311221993e-06,2.98589634295816e-06,0
57.4295864314851,57.8006008066292,45.6804229608704,7.88282946197218,1.2635640090598,-1.30741690326953,-3.69759431575474,-4.65539644052709,-6.02318685546283,-7.39211280903974,-7.80135322183223,-9.17323182858043,-9.72489593920128,-10.3547035809007,-10.6229240894004,-11.4236539730439,-11.8218787424738,-11.9989159066831,-12.4399336032069,-13.0127239181033,272222232.56257,796826.366454659,2.55278525450266,153.022345348585,8.23435764649952e-07,2.77735246718525e-06,2.38336375509001e-06,0
57.2408784142352,57.858151735732,44.9461063984267,7.50940996158713,2.14423622435705,-1.1312964230673,-3.48595821079753,-4.80534660102205,-6.06883871669141,-7.32742290516606,-8.0383460399843,-8.96450646241911,-9.16054700751529,-10.4354962486999,-10.271954663123,-11.2980085952304,-11.8643396440638,-12.2077278215297,-12.2306504935656,-12.8668689664623,271713853.887311,735001.671432819,2.46062524153335,153.876000087201,8.33605411415137e-07,3.04768483850877e-06,2.63865905299446e-06,0
57.6273942838498,57.4050469551511,45.5959237534566,8.27964608170146,2.49408022413085,0.119211269216891,-2.23078435986013,-3.5093653733772,-4.68386097500253,-5.43479366034128,-6.4243283302226,-7.26329566104878,-7.38968723798019,-8.55795747435623,-9.0510830438874,-9.88359225097732,-9.8825680395732,-10.4991108506351,-10.807348748296,-11.1690571426864,271565109.367602,785819.305102062,2.35468663837496,223.016427956204,1.19950981050877e-06,3.78039718794583e-06,3.21582952539639e-06,0
57.2102442313655,58.1854046701114,45.8282439466347,7.70260231872266,1.74399456452758,-1.26698048443604,-3.60278556388594,-4.17641969640045,-5.38859564940641,-6.75005658289119,-7.57848178364361,-8.23874289058664,-8.80214885588069,-9.47659834829439,-9.84370790104734,-10.7879590843311,-10.7559689604251,-11.3732759718405,-11.4901171885313,-12.3505579169275,271543875.220069,776634.959813376,2.46712630472848,180.931647095992,9.72742357974359e-07,3.04324356877536e-06,2.58708632396858e-06,0
56.9764877116954,58.2591403898196,45.6932584701173,7.44281985595611,1.81412961811563,-0.87101488923459,-2.94567277925053,-3.91276341256102,-5.20434645911516,-6.51990454258256,-6.98206575158072,-8.09572769738652,-8.22020606397624,-9.37856073569013,-9.62250221787678,-10.4999086921496,-10.8881857038676,-11.2646027695006,-11.293586404039,-11.9694486270447,271080417.582694,736365.025620756,2.22846715696912,189.040844938549,1.01995526398446e-06,3.28995293602004e-06,2.80596722583238e-06,0
58.1249796630095,57.7582357299954,45.5872978290443,7.77200570418407,2.04439257328775,-1.14593994005038,-3.01237581458958,-4.25576910807309,-5.23422345316059,-6.34604651703834,-7.16350781436762,-8.00983404376466,-8.65382419545457,-9.4479871232854,-9.53530154360435,-10.5056573807229,-11.0592911862392,-11.3496593510204,-11.4557283574677,-11.9387724402203,271017808.769082,799896.794181626,2.16984395359107,190.941977667974,1.0307776890583e-06,3.33391346866483e-06,2.84493896506513e-06,0
57.6955001109767,57.9147755794108,45.8876022927697,7.61926344638496,1.75305267077242,-1.36001820171983,-3.56877313842869,-4.39632909857829,-5.81838664853001,-7.05405497681574,-7.44919206995654,-8.60839024806903,-8.80166357438842,-10.1277919769661,-9.9048623799826,-10.9221937208225,-11.6456390773301,-11.7965166221657,-11.8669115842698,-12.5204438388687,271894772.311189,887647.873183777,2.2084900341036,166.852967015748,8.9816390442026e-07,2.96993037980189e-06,2.5417009972807e-06,0
57.4290478623726,58.1189637709813,45.0873448384131,7.79621047256432,2.2782025202936,-1.18713132927515,-3.46004934392258,-4.24242568924375,-5.86373641709132,-7.01635458318918,-7.68939252029703,-8.86127432956022,-8.61628502158679,-9.92054381569278,-9.51391748255871,-10.860934873251,-11.192005380552,-11.5621229674372,-11.9889964764151,-12.6625450525657,271174594.571517,733301.835430375,2.45913322167982,167.524258182757,9.06425741539248e-07,3.11151363467091e-06,2.67569191370401e-06,0
57.352191365344,57.6888644299279,45.6622349609053,7.45262098423582,2.09311471382128,-0.957681111500733,-2.93553678825614,-4.20943331068945,-5.47083326775978,-6.46305768671725,-7.35745978469125,-8.2438797823493,-8.71614159672082,-9.62250970567937,-9.69588544015197,-10.7176668921835,-11.0244286379577,-11.5939907732634,-11.5533477802558,-12.1723116596776,271158574.806856,722986.813063734,2.21028202175949,183.29530024133,9.89902460936005e-07,3.26112319496442e-06,2.78949822502318e-06,0
57.0204786679052,57.2355358293654,46.206255413933,8.20227383997562,2.56834161607216,0.0691233138670484,-2.09938811207567,-3.44522486291492,-4.21701950144324,-5.28442806820364,-6.15421212481673,-7.09952760646929,-7.69644860665889,-8.45147905476405,-8.93258017891879,-9.24094963628981,-9.82575298482607,-10.271758790328,-10.340609487223,-10.9300440600335,271077356.841715,792570.370086111,2.59109097148141,237.545540465825,1.27774148363001e-06,3.89323964552788e-06,3.29647312448653e-06,0
57.1200580803314,57.6871690615292,45.7827719107071,8.19510815712784,2.44341242546272,-0.601458111989544,-2.80963773310685,-4.45959943465262,-5.5812195282158,-6.52961435480827,-7.33497157410222,-8.28708561052892,-8.69388906807117,-9.62729023035893,-9.86600463415431,-10.7576041460279,-11.0320417057104,-11.619317443078,-12.0504526997745,-12.3449417957952,271951268.779685,742885.376597657,2.15432176378645,174.475331392343,9.42714442881876e-07,3.32189534895285e-06,2.86312599910209e-06,0
57.8022098133069,57.4638677698686,44.8411585593383,7.9598274906006,1.90178316653396,-1.21190137569501,-3.3055949375011,-4.65624621949996,-5.72394603596549,-7.12996001830351,-7.83702177358819,-8.85562484882801,-9.38207639219399,-10.2577994047729,-10.318056795828,-11.2975557485184,-11.7514522510199,-12.1108372636561,-12.5594047778034,-12.9156199721028,271071722.974541,810013.942456503,2.22546952987961,156.55983094658,8.48546109949027e-07,3.00330227798379e-06,2.59089419088447e-06,0
57.5672699091123,57.6928716607351,45.5802949880249,7.48769760190562,2.68561049458188,-0.353575199415076,-2.95384845306882,-4.23996981647186,-5.58280723553029,-6.39814059411935,-7.51365963453404,-8.27254322866001,-8.67074070428136,-9.59822490597114,-9.76770803862426,-10.5355661254775,-11.1917539950089,-11.5815794977142,-11.5379487375899,-12.1184744726588,271496972.76086,762600.940308941,2.3585400563892,181.935076132555,9.84520495183255e-07,3.44898348599053e-06,2.97104515402602e-06,0
57.5836881480887,57.3458275651801,46.1745084756544,8.15301216825357,2.35303769140071,-0.491671839513361,-2.5985351687175,-4.00338149970467,-4.88143775073808,-6.1733844613557,-6.9742592650874,-7.80361346328475,-8.17174415787916,-9.06632794249801,-9.06309389982379,-10.1000891674715,-10.3768704022434,-10.9762174371631,-11.2792543439039,-11.793865532127,271832958.753901,742933.06191541,2.23227856432952,203.636324604289,1.09553236036041e-06,3.52060145307866e-06,3.00068198254436e-06,0
57.2244896269833,57.9216111381002,45.4127685712502,7.62673662958531,2.95508336339829,-1.2890347183826,-3.05455575396746,-4.34323451040718,-5.47023395986977,-6.70415979378882,-7.45582113234552,-8.39986141393884,-8.60510317082762,-9.51324673770376,-9.56802123443286,-10.7253750732614,-10.9079210020789,-11.5506517252624,-11.9359671672008,-12.3200539429708,271934687.359385,755710.064136335,2.30778751320911,178.565369630281,9.64157347776235e-07,3.34622607313366e-06,2.87935393941639e-06,0
57.4617585653274,57.7601003680354,45.1798499378869,7.68222967768155,2.38299600657463,-1.18006920742906,-3.21502921036809,-4.2620475624093,-5.65960891883958,-6.66343884925787,-7.58547107360065,-8.43317131299325,-8.74266823012844,-9.82791486691267,-9.87646257712776,-10.812572362921,-11.2288313581616,-11.7850181025836,-11.6988206978744,-12.4284906490949,271664030.618766,791711.017062548,2.42382635975733,174.05651504062,9.41016592571697e-07,3.26830876980315e-06,2.81308174177388e-06,0
57.2200099697916,57.3630931837999,44.9284991999168,7.82488919482502,1.92278698560826,-1.27351192127892,-3.39662267957733,-4.8153776828588,-5.51063745567551,-6.78073246383647,-8.08107768459337,-8.51758248937725,-9.26969528132719,-9.98362553571274,-10.0749064402036,-11.0477188997776,-11.3662707945588,-11.8711397646581,-12.0061836973653,-12.6149743908649,271416311.3144,748290.486392822,2.30161981751789,165.902010218425,8.95974116427378e-07,3.03463092492608e-06,2.6059439443977e-06,0
57.910927060885,57.7790132122238,45.3946244664904,7.3274828349636,2.11526324130581,-1.79252904320653,-3.86243211340516,-5.16460821511634,-6.12910166022495,-7.70432901947391,-7.90635827837034,-9.29608837496707,-9.91668825964493,-10.6529478081676,-11.2342438968955,-11.7704379825745,-11.9455535143401,-12.458963719122,-13.0147496301651,-13.3861417763077,271673381.163176,773645.374946891,2.31479296531509,143.369541227193,7.78396542067577e-07,2.90459132828397e-06,2.52084547822987e-06,0
57.5625044959719,57.2607773805853,44.7840318386135,8.26766463116523,2.84005073708042,-0.00703344125359858,-2.07452030702392,-3.22018633848375,-4.60320650747891,-5.61640225899784,-6.34365913018203,-7.24243829932748,-7.6882849028231,-8.52611277394602,-8.79419098323792,-9.44299599819329,-10.0299703455373,-10.280414110971,-10.6376278997614,-11.2228046657847,271496815.89907,740161.520703835,2.30566094495951,227.929444389198,1.22677043864148e-06,3.88694985842919e-06,3.30842376012909e-06,0
57.2703305617686,57.036913040407,45.4838322409273,7.85316109806516,2.05601267269161,-0.748839172054169,-2.73382624806921,-4.37241491149978,-5.24612599745391,-6.62720309030647,-7.45076899597453,-8.03959261874335,-8.52399646649764,-9.55505150739205,-9.69408696401044,-10.7189107381342,-11.1615772875966,-11.5085831387149,-11.5684864724987,-12.2219079782838,270677604.844435,747776.049320232,2.2776180868682,184.670517995402,9.99494083447893e-07,3.3701305994715e-06,2.89158635982063e-06,0
57.5152945662076,57.8633807485607,44.8379003017541,7.87035495660683,2.16825349349652,-1.05996763016758,-3.61703720152484,-5.19563671082489,-5.86335713065592,-6.99492862439622,-7.75560611284025,-8.98732768579929,-8.87885556654081,-10.14998990044,-10.3547598558687,-11.0639750578421,-11.7586194254559,-12.0609827194299,-12.0697459166997,-12.7107817960916,271804461.841263,841786.720623848,2.40694976397466,158.472847947134,8.56189844348815e-07,2.99705265055058e-06,2.582836252583e-06,0
57.8517688669711,57.6485456595405,45.5357753725301,7.91699674104509,2.3469957372874,-0.718809116172158,-2.85460788288652,-4.03752918002507,-5.40712296148082,-6.62264086444198,-7.18704998477698,-8.30824356539454,-8.68320358663047,-9.62415164117423,-9.70365608004071,-10.4185598852416,-10.9977246493309,-11.3961793478937,-11.7251125437094,-12.2742164953306,272216910.201909,741210.864557142,2.36273834185963,181.631343836252,9.78461012124178e-07,3.34414979416447e-06,2.873846880731e-06,0
58.3474833420546,58.4528471575034,46.2512132714833,8.50906313003241,2.91392512747973,-0.508478883226613,-2.70104626148111,-4.07972690712118,-5.32639904633502,-6.49902695937848,-7.50420342464907,-8.23570348615976,-8.6594203236449,-9.54040538942501,-9.5635382881155,-10.788114660436,-11.0361384828935,-11.608757076593,-11.743429170157,-12.226583606347,272132170.832726,843712.882218865,2.3454196307616,182.826223732701,9.89202373879743e-07,3.61043851424949e-06,3.12520899023553e-06,0
57.6915831582008,57.4995518715308,45.1761634131929,7.21555179110436,1.9357237359083,-1.53961567974189,-3.83338411626819,-5.22938415860135,-6.6827396755128,-7.96722464532949,-8.62930806026913,-9.6482467879179,-9.93680704478809,-10.8971463561882,-11.2115789729218,-11.7741190169524,-11.9892349360918,-12.8845898079816,-12.7174344432529,-13.5583783535389,271615844.77124,750481.597231073,2.26358692198442,136.306201698726,7.39237845660591e-07,2.7388599562131e-06,2.37499489674404e-06,0
56.978208116917,57.9760456294764,45.2155701353027,7.71419908348677,1.98617804803112,-0.88749485924997,-3.03757068501992,-4.37676405663663,-5.8952556076757,-6.60649081971697,-7.66454853966008,-8.44343823699042,-9.17373510753517,-9.91452531790573,-9.95847776735945,-10.7648642121885,-11.5177920076729,-11.8773537283779,-12.0610911295056,-12.6281771303757,271803896.530927,795608.377234822,2.26683991824449,168.239299220902,9.08444993683625e-07,3.14396935646945e-06,2.70604667132617e-06,0
58.1816713910713,57.7546196952425,45.9276613226246,8.12633836939426,2.49379027157385,-0.909502223478751,-2.6870648466205,-4.18739260070894,-5.29970701982557,-6.47130661664185,-6.94114752123858,-7.96770155036964,-8.67638067820439,-9.50187747498291,-9.87948021430581,-10.5976636085263,-11.0149897274155,-11.1759816890483,-11.3994310337206,-12.0509043970066,272285018.693536,750530.63286324,2.35031127940041,189.399246317662,1.01994290447206e-06,3.4332324809012e-06,2.94395366581703e-06,0
58.3600509507577,57.5079229081037,45.1228819616775,8.46969329239785,1.66207844587748,-1.36307026531476,-3.94543665316086,-5.10338457326133,-6.50306614597776,-7.4564729489954,-7.86999447726718,-9.23810943973334,-9.25652651912228,-10.5551705961518,-10.7987911695322,-11.6360875068961,-11.9782092011549,-12.524043462668,-12.4200435669882,-13.3011022237197,271361675.215404,764739.533128083,2.28479393292093,145.642856053333,7.88540281597837e-07,2.81323845508913e-06,2.42988868169517e-06,0
56.9762752747141,56.8375378611556,44.9184780237514,7.67211661409777,1.91977682516704,-1.40667795005527,-3.83023106019075,-5.02407178505725,-6.18498215688597,-7.89946203794139,-8.1389629655438,-9.42094870825075,-9.65802868067691,-10.7238833531935,-11.0990650532895,-11.8102975334345,-11.9632324804653,-12.7602200935024,-13.0010259112015,-13.3925348832791,271824147.17853,760703.040411438,2.26013543084526,141.704012456616,7.68359616494249e-07,2.85007000130781e-06,2.47283000779571e-06,0
57.6517156772017,57.1479353707808,45.5950631190501,7.80003910145035,2.19406596280621,-1.76682465211566,-4.00351040103616,-4.95541246081803,-6.34068504343674,-7.68911349539075,-8.68537972625773,-9.29877604776222,-9.50231673847926,-10.7427121490941,-10.3850178875791,-11.6610796741729,-12.1964536821906,-12.5089231042485,-12.9420324173945,-13.544086919642,271169068.125498,785963.650261965,2.29970118849564,140.572989454154,7.63077610942037e-07,2.81478588895717e-06,2.43919696573965e-06,0
57.4026612394939,58.4114864038931,45.4037506054371,8.30486954532026,2.35936074588032,-0.872466565221075,-2.86172135312689,-4.00443079690308,-5.49579626748318,-6.41584225561703,-7.21457607111737,-8.12398137744844,-8.32570994931207,-9.42929652707739,-9.80519788567107,-10.5205961289347,-10.8473190133593,-11.1281546723998,-11.2404520148594,-11.86791793261,271754348.700907,803296.637404236,2.27147879815269,191.263532212906,1.03133067050801e-06,3.38238740521439e-06,2.89138516668075e-06,0
57.3290860887372,57.9991269155019,44.9021270727543,7.40876034547771,1.95780916451307,-1.30928870408929,-4.05384307501015,-5.52980141704712,-7.06492396440745,-8.15213343402185,-8.61482758944387,-9.77810463235889,-10.2083899066707,-11.2372759124128,-11.5169270634337,-12.4525306682374,-13.2150338327175,-13.2611783903849,-13.5537439757478,-14.0598160220927,271312754.420461,802333.695267184,2.23772970876513,122.55045513659,6.69070224750487e-07,2.71205224295238e-06,2.37407172003577e-06,0
