fft_0.042Hz,fft_0.292Hz,fft_0.542Hz,fft_0.792Hz,fft_1.042Hz,fft_1.375Hz,fft_1.625Hz,fft_1.875Hz,fft_2.125Hz,fft_2.375Hz,fft_2.625Hz,fft_2.875Hz,fft_3.125Hz,fft_3.375Hz,fft_3.625Hz,fft_3.958Hz,fft_4.208Hz,fft_4.458Hz,fft_4.708Hz,fft_4.958Hz,harmonic_distortion_ratio,harmonic_distortion_db,intermod_power_ratio,intermod_power_db,acpr_db,regrowth_power_db,nonlinear_residual_ratio,label
57.0329380202596,57.6865167761784,45.4799189190766,7.98346472002378,2.5645191816956,-0.611181266350924,-2.44987079396508,-3.56351422331939,-4.81894403091411,-5.68048462761213,-6.4240124759695,-7.3786666204709,-7.8273202548043,-8.79815860432924,-8.76506339996224,-9.60124661706472,-9.93339503395072,-10.5621773496703,-10.7465347915427,-11.2309572536464,1.76614836503609e-06,-57.5297281632672,1.917891130477e-06,-57.171760492397,-54.8864601157268,23.4787586326146,5.01084215785481e-06,0
57.824563869545,57.9655797905768,45.2082340275115,8.21028825890809,2.18751655605025,-0.936517382555503,-2.85536885474557,-4.18769063479782,-5.28482307914249,-6.448276206087,-7.15442998804974,-8.18926788420699,-8.77915536143788,-9.46179793072496,-9.59494578362249,-10.5710886807773,-10.9509817152631,-11.4884206067068,-11.6247124998982,-12.2747117384889,1.46874097782388e-06,-58.3305478809272,1.61288460827657e-06,-57.9239670247151,-55.5300093995811,22.6603108697804,4.26659075683363e-06,0
58.0522703355041,57.2082232974381,45.1926008425235,7.12107210320313,2.39160556042065,-0.929713709587964,-3.02765375947841,-3.9055545344795,-5.39267333016908,-6.23604276228504,-7.13162866096794,-7.9865279727928,-8.56037483269971,-9.35424519950094,-9.43568416287623,-10.3655130672344,-10.7047687548375,-11.1981126091393,-11.2732864949522,-12.0114519357224,1.50740827402128e-06,-58.2176910519242,1.65718068992989e-06,-57.806301358428,-55.3913248937357,22.7726404934997,4.39605383480966e-06,0
57.8780092209576,57.1170365503522,45.9722337541478,7.43825142612577,1.72839286295535,-1.32341517668322,-3.76829210917182,-4.62826041981796,-6.34778139678299,-7.3923170742679,-7.92846585457802,-9.00101053173748,-9.18219149770947,-10.4474372665551,-10.4642323551175,-11.2493906311675,-11.8670238535082,-12.0733847373781,-12.3222178139899,-12.940006929258,1.21182513987527e-06,-59.1656004202575,1.34800648784456e-06,-58.7030801750045,-56.1897323528676,21.7983215069762,3.61540774725289e-06,0
57.947649411779,57.4430753733695,45.167397141512,8.12113340523111,2.46614091290577,-0.561325560357567,-3.15387292919159,-4.27835258758292,-5.81105760257677,-6.91779241390421,-7.45533503945491,-8.59117557388904,-8.90640660779307,-9.96379044390352,-9.91952894827559,-10.8520644691279,-11.2036510917954,-11.9637741369715,-11.8023146659644,-12.5168049229705,1.37005502816891e-06,-58.6326198901397,1.56022286919779e-06,-58.068133605905,-55.3457387859183,22.2843094413493,4.28926500136766e-06,0
57.4789529362109,58.4715508024659,45.1020836276821,7.05891567235838,1.93609021346163,-1.70216156208647,-3.58964254353882,-4.91988199642952,-6.10345111832098,-7.42292062140323,-8.33647231558963,-9.02036393321931,-9.4517756776381,-10.5526921618354,-10.7821712561575,-11.5255761409936,-11.8235213630315,-12.3831186889076,-12.5904683940362,-13.1704099438958,1.20298234103227e-06,-59.1974074768268,1.35734684762121e-06,-58.673091612889,-56.0416311792427,21.7370711002185,3.68997802322948e-06,0
57.0583930286119,57.4656084319765,45.6851134117869,8.37801394965018,2.49203421461739,-0.867272932753583,-2.98592157319847,-4.00269770590024,-5.30202253193043,-6.35096585629155,-7.14834032323905,-8.03079716914353,-8.57135579748358,-9.33624920683585,-9.62098314471601,-10.4095438256264,-10.6105551986272,-11.1203479605752,-11.4743029354428,-11.8906341981236,1.52194975434551e-06,-58.1759968506495,1.68093345025408e-06,-57.744494802923,-55.3092301513192,22.8009543147354,4.46572074930803e-06,0
57.3490571210542,57.3779598157793,45.0340760527056,7.98287304069281,2.84802093335998,-0.0235377705828599,-2.17054742079177,-3.05811423723743,-4.37110209723825,-5.57762167422908,-6.3771364318637,-7.25765077003243,-7.49540963357515,-8.67630122782668,-8.92484354210997,-9.61892414573013,-10.0073427348751,-10.5318771592762,-10.3491861053455,-11.1347124582104,1.81607058133858e-06,-57.4086727663728,1.98068626755593e-06,-57.0318430939993,-54.7230154744783,23.5880370529752,5.18520754304919e-06,0
58.2627177405632,57.7292096931163,45.7866532361962,7.18447023356242,2.05217816089823,-1.47329665560406,-3.70767654588825,-5.11158883482079,-6.28215580213543,-7.14399272578402,-7.76227969704238,-8.89261661529119,-9.69142023993736,-10.4965196765593,-10.6255054384453,-11.5509301109115,-12.1603030205503,-12.3114074178739,-12.4261285034519,-13.116550606752,1.20450907536764e-06,-59.1918992338364,1.34941235950425e-06,-58.6985531631179,-56.1001017114901,21.7673894572152,3.65823622179409e-06,0
58.2699011027702,57.5117881226009,45.9286503861157,8.31347699220848,2.33173119779749,-0.927596786623134,-3.20235589184574,-4.57005045002015,-5.44207576310183,-6.49650435929,-7.13630053808693,-8.28020920609344,-8.82670477067017,-9.79500109755919,-10.0493533103787,-10.6330957534971,-11.3012277301109,-11.6622536225717,-11.85206029401,-12.2533599380372,1.4018862711946e-06,-58.5328721725352,1.55033050756267e-06,-58.0957570672908,-55.6244519645624,22.4395602645696,4.1395703513083e-06,0
57.581165302283,57.5015189025516,44.6568936616732,7.7257707559979,2.09630123082876,-0.880121847225256,-3.47198131796905,-4.76916258847687,-5.86665338118238,-7.0644338031714,-7.76461001236216,-8.86959065096347,-9.45551321693555,-10.250264936125,-10.4570807366082,-11.267811220586,-11.4234431196871,-12.0863532612766,-12.5003291783655,-13.040183391253,1.25633450428303e-06,-59.0089471241477,1.40924137754039e-06,-58.5101461366701,-55.9155345401001,21.9515320796373,3.8165882741035e-06,0
58.1156396212938,57.6487859983186,45.7037452378141,7.90512318091762,1.92115821803806,-0.679877909607363,-3.07076142132188,-4.45517466774631,-5.95219237641812,-6.97012788148967,-7.59704932227799,-8.59275866386659,-9.37504278360801,-9.81890627686083,-10.0714157237656,-11.3485544343162,-11.2656775172942,-11.8152593280052,-12.0483320129865,-12.3871597071243,1.35408835461019e-06,-58.6835299682948,1.52386699875731e-06,-58.1705293596883,-55.5568408925864,22.2567466139934,4.13476939113449e-06,0
57.8111621262023,58.2002926234663,45.4816156726206,8.52142441904388,3.03736771762212,-0.646341650001855,-3.27907409938491,-4.60105811762822,-5.99635976229536,-6.92965851503397,-7.48647307607145,-8.64863232607676,-9.20760822878124,-10.1282325105512,-10.3863262340025,-11.2089739397753,-11.4982679865068,-12.0783280975283,-11.8275915533866,-12.6989550236277,1.30653081438766e-06,-58.8388034295377,1.49931805255909e-06,-58.2410622978278,-55.4235307418059,22.0538293534441,4.17394324066544e-06,0
57.0654225909027,57.787528437614,45.3076456871271,8.42942946759609,2.53842716325714,-1.16469314521051,-3.3137443348659,-4.6470921869946,-6.08211292533481,-7.48088947584335,-7.90318617374431,-9.13254350310653,-9.31866027946973,-10.4994088257846,-10.8406523917596,-11.5756786539202,-12.1140718188403,-12.6670492953374,-12.6247781491137,-13.3012444444934,1.19305536248637e-06,-59.2333940279999,1.3780318837419e-06,-58.6074073390197,-55.7407768257972,21.6637086806869,3.85848733519685e-06,0
58.0385079440037,57.9435121488354,45.2079794914897,7.04322317442532,2.2643796538991,-0.921883579808503,-3.45904714092323,-4.31818104134523,-5.59163912850063,-6.71170377179079,-7.32557019719171,-8.34359239072574,-8.99834189597912,-9.71309911993962,-9.73993291487654,-10.6256111007585,-10.92699096061,-11.820026065832,-12.0857387092004,-12.3264947375539,1.39623866215328e-06,-58.5504034038507,1.53972031100966e-06,-58.1255816118968,-55.7140522610742,22.4242475414182,4.07801068520336e-06,0
57.5915456168024,56.656542524809,45.4256704805215,7.65248852210101,2.35110419941199,-0.399104958826617,-2.94011601510571,-4.00592034856526,-5.34944710457649,-6.3882727472411,-7.20082352615651,-7.84858576371764,-8.18607027554658,-9.3912295945929,-9.64321833821806,-10.2053120588898,-10.7721090873376,-11.1349427154036,-11.6432837574578,-11.8745800828209,1.54000491052313e-06,-58.1247789428943,1.69285521231433e-06,-57.7138018488307,-55.3114316428638,22.8631901469413,4.48227552732678e-06,0
57.2083273094737,57.3358682259859,45.9885954626148,8.43790339896123,2.51744647267169,-0.398471711327715,-2.73701346003813,-4.0849803018059,-5.40471119052873,-6.53390063220171,-7.08215495633586,-8.29823561075603,-8.5141346285634,-9.58171785177877,-9.68151206642354,-10.4611519924652,-11.0417679670036,-11.7588292370442,-11.7846001569735,-12.3152461531843,1.44978284117946e-06,-58.3869704455395,1.62953355442533e-06,-57.8793669230337,-55.2775190751288,22.5598295175063,4.41517301906091e-06,0
57.6205325179126,57.892948609198,45.8536921378064,7.37022762573366,2.61556626672781,-0.682019987736999,-2.69691100629091,-3.84550749121104,-4.98921696382815,-5.98313313631819,-6.9249611158379,-7.69961700661301,-8.0298904871392,-9.12785129913364,-9.19975043922239,-10.2772906038977,-10.4905193397636,-11.0218544182913,-11.185415375629,-11.7817835707234,1.61611106641282e-06,-57.9152879580827,1.76954136656568e-06,-57.5213928035189,-55.1670298594738,23.0744321823311,4.65783496523049e-06,0
57.3831826908346,57.1731793387664,45.2716898435205,8.46744150049789,2.51994922039538,-0.20046892320683,-2.91716322399039,-3.92556860620872,-5.34534237004626,-6.50915454471182,-7.36115526162602,-8.18016111286166,-8.65611200569608,-9.64792555949663,-9.54692006068132,-10.7861167514265,-11.0836680619084,-11.6912732747871,-11.8783707566626,-12.1356754207747,1.4527411073895e-06,-58.3781177424545,1.63334897676398e-06,-57.8692101514859,-55.2499792089363,22.5582545558627,4.43699383952241e-06,0
57.7050248586466,57.6398302456095,46.2705098006955,7.44993655396295,2.85473841514824,-0.549081750618578,-2.59611693014961,-3.96668587197585,-4.96986647131419,-6.0134626864155,-6.8794317240201,-7.87455410693962,-8.36448139177248,-9.28154199325323,-9.38837759178068,-10.5141639513577,-10.6000546759298,-11.112356685813,-11.1940585046032,-11.7916013443618,1.57402503940411e-06,-58.029883631555,1.74274077074625e-06,-57.5876720847851,-55.1276078547235,22.9509399556165,4.64352049397927e-06,0
57.1872565160163,57.0422644987326,44.8157776152588,7.77310345711713,2.10698208284624,-0.725835429823909,-2.91912930314412,-4.0930202475883,-5.43690962617107,-6.63674610582219,-7.31322930371528,-8.15709639713058,-8.46707822678465,-9.6610197426098,-9.69031649025042,-10.6392502673134,-10.9562444073487,-11.3139299386318,-11.6054138535088,-12.0584312533398,1.4467994844624e-06,-58.3959165459575,1.6036610118655e-06,-57.948874291558,-55.4636894380629,22.5786048922822,4.28772711229329e-06,0
57.0941180740677,57.1128974356763,46.1266865256389,7.84809846316933,1.97124809616286,-1.15251270617254,-3.69850716073541,-5.12695869773424,-6.57393428825422,-7.25092071045569,-7.96702926760164,-9.10129224303717,-9.42712372645697,-10.3503796724847,-10.6203119586217,-11.3853824966558,-11.9563833139732,-12.2503477855744,-12.1862864448071,-13.0428282310363,1.21026262863122e-06,-59.1712037688565,1.36535633357663e-06,-58.6475399066958,-55.995791775058,21.7657157061661,3.72365033330361e-06,0
57.7253073492535,57.4949428163674,45.227246441811,7.87336362650896,2.67822344910227,-0.40719441876324,-3.04378721807937,-4.11542640592237,-5.42249394810917,-6.50090329690925,-7.45107192363566,-8.17428425256901,-8.55680411041349,-9.75790481496524,-10.0543920678363,-10.5790755359487,-11.1537523977706,-11.7463956735214,-11.7408623788949,-12.233839992302,1.44035545076234e-06,-58.4153031946602,1.61631156692083e-06,-57.9147491902653,-55.3080285215337,22.5288494020711,4.3849815566282e-06,0
57.81877020459,57.9823685681868,45.6070315335015,8.02133258721377,2.49697031220451,-0.586717984178767,-2.56062682530779,-3.65612581483286,-5.11446779650722,-5.87156439825766,-6.64154416694318,-7.5122638631564,-8.02848261827915,-8.92638964684567,-9.36361396546484,-10.0484280684994,-10.6389259205535,-10.8869919328306,-10.8530749691774,-11.4918701134446,1.66785409452305e-06,-57.7784194447685,1.80604237009402e-06,-57.4327206521929,-55.1957384340299,23.2260498679037,4.68950856122729e-06,0
57.6899759049883,57.6881060341303,45.7474696324538,7.46555562941596,2.06588236525252,-1.1603885753248,-3.61038264177286,-4.55779003306311,-5.78278964042383,-7.24081837507596,-7.79584323869671,-8.86165562300304,-9.22006099311026,-10.148801048414,-10.1236969596088,-11.2003123580479,-11.3556599469581,-11.9413764429567,-12.1955053711173,-12.8070778822399,1.28652094916839e-06,-58.9058313745162,1.44889141634967e-06,-58.3896416038854,-55.7679999370419,22.0140710065977,3.93523870640497e-06,0
57.859105570656,57.4255076809844,46.1802485725627,7.90664285496922,2.68703623195097,-0.670657355272677,-3.08924439251047,-4.20740948986784,-5.39634289326381,-6.44433530930687,-7.46415026541491,-8.04858450455659,-8.57589183732011,-9.53701003454163,-9.67096983180773,-10.756286938524,-10.8123992313858,-11.6516068830808,-11.6044477989047,-12.2524909797512,1.45154217965848e-06,-58.3817033963031,1.61145196510064e-06,-57.9278263554799,-55.4284088489446,22.5923292008011,4.31564774933631e-06,0
56.9850333629921,57.9427299628012,45.7198016670295,7.8883339537985,2.03067342676243,-0.952780579662656,-3.70248806362015,-5.02808784796452,-6.24731101177172,-7.08964856816445,-7.81631210180253,-8.80521939740421,-9.26611217399828,-10.3378486698024,-10.4464711249466,-11.4016797914143,-11.6286882246636,-12.1724283264899,-12.3243839952471,-12.9873035097478,1.25498801915208e-06,-59.0136042011485,1.41609288700634e-06,-58.4890825859,-55.8320818240011,21.9304395257227,3.8649201663287e-06,0
58.1780443137697,57.2956656160512,46.1204961691447,7.66829706552886,2.1130493285525,-0.358722159733776,-2.67083490788169,-4.11720353441261,-5.11754969313021,-6.37635408612356,-6.9688791996377,-8.01359113489293,-8.32542370093689,-9.27518230754437,-9.42661641593251,-10.0639758854471,-10.8929681878486,-11.1531086005826,-11.2489824154561,-11.777814620166,1.5242113641675e-06,-58.1695480463478,1.67836781487348e-06,-57.7511285723705,-55.3480827978859,22.8166901224711,4.441751298592e-06,0
57.2962943032515,57.9688382676542,45.3150094528004,8.05862360684692,2.30998235149135,-0.831396820162852,-3.09540602893261,-4.51848173918932,-5.62883558652144,-6.5772886898446,-7.48829116968667,-8.38980822394807,-8.94574130090297,-9.77724157441907,-9.80665220181232,-10.9149666750825,-11.088366831741,-12.0062483729959,-11.7590123436879,-12.4879464119474,1.36363044666576e-06,-58.6530331048822,1.5370535190503e-06,-58.1331101036623,-55.5080582438813,22.2832983558068,4.17572054503639e-06,0
57.194811694225,57.2413541355187,45.0960493206623,7.93930358177037,2.41262797036362,-1.07730628040962,-2.89917192987168,-4.05647968525612,-5.45926452518476,-6.55012749660393,-7.33932092282944,-8.18985665727967,-8.64856826323632,-9.64718551212112,-9.83224553946488,-10.7515543741805,-10.7949192679618,-11.5083846834655,-11.8197206125036,-12.2716988848069,1.44460167172868e-06,-58.402518868324,1.59696498508285e-06,-57.9670460600026,-55.5309157428758,22.5741282902313,4.24188109071842e-06,0
58.2967177136496,57.5292405503745,45.6116476516768,8.14946080857718,2.68846808449536,-1.02430022943554,-2.60857319781455,-3.93681397750574,-5.44282566756137,-6.44925597320674,-7.28303851041548,-8.2495602641636,-8.85387657483791,-9.78471585493631,-9.66923739198479,-10.8338379425352,-11.015187449363,-11.9143766977529,-11.8102177326672,-12.1057525053534,1.42555035515155e-06,-58.4601743729901,1.61870026721303e-06,-57.9083356153085,-55.2343605598061,22.4644354656877,4.42057604175446e-06,0
57.5622796724839,57.4021439681572,45.4584249523639,7.38806489682217,2.19847371531686,-0.820698262174802,-3.47654009420059,-4.18911600924212,-5.54959159662594,-6.75420453950074,-7.37715173023736,-8.40684475358811,-8.70406384513799,-9.62275252084328,-9.98550214516354,-10.8092343689623,-11.119345812584,-11.7539926288184,-11.5176707539299,-12.4235621009905,1.4088740909377e-06,-58.5112781736465,1.57006858209329e-06,-58.0408137671779,-55.5253921585199,22.4499391296894,4.20973902929855e-06,0
57.529123800316,57.5445916793753,45.3088205489744,7.80922396490157,2.25870890339932,-0.623277120518994,-2.93197751910076,-4.28407518758197,-5.50432184490995,-6.82326485253624,-7.41041173610173,-8.44164582601435,-8.82271278365281,-9.97329592731907,-10.2530545431165,-10.9609766625197,-11.4964584231842,-12.1310958696697,-11.9583354849247,-12.656902059502,1.35068803465927e-06,-58.6944494733228,1.52243551861105e-06,-58.1746109239492,-55.5652734208903,22.235629244196,4.12597435002166e-06,0
57.0496546380292,58.1005339382265,45.7416769810382,7.48050563582997,2.25042570208571,-1.22327026227174,-3.00782526436745,-4.43699599924564,-5.94812010859399,-6.78049730745712,-7.43342104849591,-8.35864337514923,-8.84258633992265,-9.80534911401358,-10.2011168081506,-10.5163819542625,-11.3855858848899,-11.662947595483,-11.8349310183026,-12.4251470198485,1.39425830993035e-06,-58.5565675831743,1.56241818464362e-06,-58.0620271497055,-55.4718563758933,22.3993142360428,4.22987867833786e-06,0
58.0874743186722,58.0398836880113,45.857164848941,7.47342497365992,1.64228981722525,-1.28274703690853,-3.79122951191941,-4.61636119363607,-6.07723904628306,-7.31639518706603,-8.00671081592623,-8.99049230618021,-9.21638288881387,-10.4576699013402,-10.4461676995169,-11.4312925019579,-12.0110456492081,-12.3555762909172,-12.3299729901587,-12.9301477766248,1.22950742990967e-06,-59.1026884239866,1.37800017219472e-06,-58.6075072808903,-56.0181776759654,21.8446074586995,3.72995227433508e-06,0
58.4295798238828,57.5867080137165,45.798201650379,8.05862542826228,2.43047109749549,-0.490709058405184,-2.8473228709429,-4.30434406752435,-5.40173533395101,-6.10953106481934,-7.48381117616176,-8.33188562112807,-8.65475388480732,-9.41368845225312,-9.69651671630129,-10.6121343242979,-10.6775268282564,-11.361490699041,-11.7748443477686,-12.1063368418481,1.49739778206713e-06,-58.246628144164,1.66431242530408e-06,-57.7876514442402,-55.3053115642498,22.7155273377197,4.44383969612927e-06,0
57.6546031401172,57.4372834892157,45.8568230839926,8.3680663707136,2.54249825122566,-0.823749023585171,-3.47382968130028,-4.74684923315305,-6.39525404642255,-6.91106079580508,-7.95668626720558,-9.21196875212103,-9.17022092005136,-10.3206255149555,-10.6989337683225,-11.3440273905219,-11.8314167469132,-12.4543591822066,-12.8399534627275,-13.0209625005787,1.23082481127937e-06,-59.0980375763945,1.42040345540098e-06,-58.475882797975,-55.6290330279199,21.8009136968154,3.96572467496738e-06,0
57.3059838904738,57.494489503758,45.8616512585638,7.53870956722692,2.72734905915418,-0.884431746564883,-3.15495973669348,-4.1459114197829,-5.47329832981186,-6.62985269205999,-7.35043462355167,-8.41111165982913,-8.48415209391582,-9.55330719189316,-10.1959715932494,-10.6553186318977,-11.0979217628235,-11.5159024409315,-11.7261687215612,-12.3387841136295,1.43970271579083e-06,-58.4172717604647,1.59712490484066e-06,-57.9666111801413,-55.483124306132,22.5427742079073,4.26795402589905e-06,0
57.7577106309531,58.4995691193281,45.9831053079339,8.10631056031223,2.7092558145206,-1.17517575042249,-3.16927927019099,-4.54449821234842,-5.66407975122507,-6.80254204630184,-7.08845202385384,-8.63348787478778,-8.96622426362952,-9.88390405225083,-10.0689334443632,-11.1599961996602,-11.5027464772218,-11.78212226244,-12.1345738227006,-12.6988525761003,1.35958368040951e-06,-58.6659405698557,1.54847900065992e-06,-58.1009467978922,-55.3899878092589,22.2527841009248,4.24919880288803e-06,0
57.769232978078,57.552837964415,45.515761964371,7.48561375435311,2.17865293251901,-1.42854907143772,-3.24692700477208,-4.57444034021901,-5.6862267860829,-6.74281465532798,-7.50352075211417,-8.61790757498371,-9.06171395418837,-9.98331535413385,-10.1729520956356,-10.972589862273,-11.4314925472251,-11.7700644468311,-12.23340425072,-12.5693190925872,1.3478085654227e-06,-58.7037178791058,1.50357200376359e-06,-58.2287576930283,-55.6981714449998,22.2638006257369,4.03943176247271e-06,0
56.8859232230221,57.7300824458356,45.8283691750188,7.78659194230799,2.47466044306512,-0.739994887723595,-3.42439501202254,-4.42381523577795,-5.6175317906275,-6.66952144752712,-7.28236374600477,-8.51838475803227,-8.80752372359926,-9.76620967589571,-10.0738288408263,-10.8464575219278,-11.3243331771722,-11.8206620566928,-12.0232488975775,-12.6814399469774,1.37326657118169e-06,-58.6224515158148,1.53836290825799e-06,-58.1294119993224,-55.5488025931161,22.3218347615332,4.15909089287006e-06,0
57.2201320254186,57.7671335619075,46.198656316586,8.15395017696267,2.06965103795089,-0.83796507017457,-3.30673115340548,-4.85880558510086,-5.99628410170646,-6.93377283302665,-7.79862251414169,-8.80668385818873,-9.27326200872526,-10.1935933565216,-10.2816697427399,-11.5726439229665,-11.4051156440258,-12.1245285591897,-12.0396259789916,-13.0294101046262,1.27221415580032e-06,-58.9543977630532,1.44434560561266e-06,-58.4032887550044,-55.7229621019888,21.9716627746079,3.94855248803062e-06,0
57.2893996578958,57.6468717672688,45.3282358927251,8.49693575123719,2.44111337549476,-0.561279469318589,-2.90340767389033,-4.07128401767932,-5.37229222815459,-6.3232831438128,-6.9704037461357,-8.24490654802848,-8.64180251555398,-9.51419359349866,-9.92423221481469,-10.642377699417,-11.0372318493774,-11.2357446471203,-11.5485761341048,-12.1026094270655,1.48348859605704e-06,-58.2871578779817,1.66033437800833e-06,-57.7980443967296,-55.2497314046487,22.6611971135412,4.46790258318201e-06,0
58.6056255043027,57.4084395178615,44.8590999093805,8.92897397943673,2.76444432621385,-0.664644505215587,-3.07697880291475,-4.11847583222335,-5.63332053223281,-6.93993489809092,-7.56533858334337,-8.42672088084504,-9.05271419017645,-9.70729259429978,-10.2704908729917,-10.7314020417103,-11.219886532421,-11.8902545565235,-11.9383633639215,-12.4319682729618,1.37672991769281e-06,-58.611512497676,1.56305608907927e-06,-58.0602543731223,-55.3608322213225,22.309988469351,4.28580248806025e-06,0
57.4518909022889,57.3770307133569,44.8520370884711,7.35283901804929,2.06629464587984,-1.39526801613882,-3.34402303144296,-4.72613580367859,-5.89117592224026,-7.19423490348201,-7.60807039142479,-8.58114522135089,-9.10087625535691,-10.0993495610506,-10.3383221880318,-11.185363180449,-11.8584645803794,-11.8832258307746,-12.2938335986743,-12.8146006227725,1.31178204550194e-06,-58.8213831755379,1.4703615025029e-06,-58.3257587658704,-55.7463717042661,22.1251330608631,3.97371593430425e-06,0
57.7324702383701,56.820333154677,45.5290658581288,8.0760273257093,1.88807321795003,-1.29083456102443,-3.84440657240598,-5.29148675918725,-6.1654453459015,-7.59041606626128,-8.05544123093894,-9.30140611005764,-9.28816955113472,-10.6831583687001,-10.5441210136771,-11.593756866039,-11.9666409407562,-12.5369502847631,-12.9593075801466,-13.2286018328181,1.16654257011519e-06,-59.3309940798449,1.32762272837233e-06,-58.769253211786,-56.0395180456127,21.5881439877926,3.65476847127432e-06,0
58.0030957357646,57.9921181401777,45.8030271693873,8.07961126827745,2.81351281864269,-0.030011099641678,-2.47767319889476,-3.58772211135616,-4.987329441376,-5.97444971761603,-6.5308610725256,-7.5240325238942,-7.97388149024306,-8.85336968374936,-9.15407984739774,-9.85784454800937,-10.285589080253,-10.8140937706164,-10.8619962384367,-11.5320325083044,1.71683666889628e-06,-57.6527101938461,1.9010094515521e-06,-57.2101572382727,-54.7436980989259,23.3183652314665,5.07001985748513e-06,0
57.4426928664409,56.7970567297748,45.4333892818795,7.94101904454367,1.70344271898548,-0.824102356972342,-3.35334887331511,-4.62244697313067,-6.05501331647119,-6.90941511225594,-7.58245907894029,-8.77066501060893,-9.13277718014766,-10.0225058586683,-10.5432389509766,-10.7245743411024,-11.1442926097738,-11.9276947555348,-12.1643084980714,-12.64554754519,1.33298246105719e-06,-58.7517556477951,1.4709689853947e-06,-58.3239648398049,-55.887209104873,22.2360540673813,3.90994395971881e-06,0
56.8084942145109,57.6585326103986,45.7552931718316,7.54057031633921,2.11085388570564,-0.953665032909753,-3.36628367815951,-4.64533519031096,-5.56091449324287,-6.9896989000146,-7.4733085608098,-8.49266626600191,-9.07097053809833,-9.65029620307047,-9.94038022398145,-10.8958092737489,-11.0745306485687,-11.8003770183071,-12.0039557716514,-12.3764686465766,1.37316740830102e-06,-58.6227651289744,1.52017954269577e-06,-58.1810511607256,-55.7241888180247,22.3486391106258,4.04869698304872e-06,0
57.8630285599471,56.5252249525509,45.3477466613297,7.74392715357198,2.16682099552332,-0.955184397490609,-2.86548168999471,-3.84128329053492,-5.31071075989462,-6.07444452854447,-6.76239717798446,-7.77254126977063,-8.28619839525729,-9.17231859767292,-9.5911615036735,-10.0773389470483,-10.3986195202318,-10.8697491824263,-10.9638890833873,-11.8344901309281,1.60720032698672e-06,-57.9392998784209,1.74537371715894e-06,-57.5811156812084,-55.3120463680925,23.0668807057821,4.54900926513454e-06,0
57.4496602694076,57.7235333842739,46.7636745750423,7.90137492513674,2.31813387248865,-0.667252922685021,-3.21221402788405,-4.31450127231746,-5.72817400946478,-6.89122126600121,-7.65335120943493,-8.69294913830742,-9.13339715380608,-9.94720775373341,-9.96864428866422,-10.7422994025877,-11.1099763862447,-11.7811602140181,-11.9395105545411,-12.5570212602463,1.35785057519433e-06,-58.6714801933581,1.51199846181768e-06,-58.2044865058614,-55.6829863472252,22.2977232162789,4.05890268962251e-06,0
57.6157363986392,57.4638422733063,45.3957481948587,7.99479649717611,1.80205205109777,-0.806501046083881,-3.11522773242818,-4.39679078646566,-5.6693757624573,-6.59238778312968,-7.31504527644999,-8.34003538917345,-8.95288213679687,-9.6737534189396,-9.47535509830975,-10.8577538034607,-11.333640137686,-11.5310903205178,-11.7715741564206,-12.3397929572344,1.43193626271375e-06,-58.4407631252489,1.58056621892671e-06,-58.011873043113,-55.5840478098619,22.5297433801063,4.19521446785264e-06,0
57.6360461330307,58.418422255185,45.9549048272401,7.89960703001785,2.19205396742217,-1.08308161211362,-3.70445552393668,-4.68857935477305,-6.0861062152575,-7.23074946570245,-7.42608515922545,-8.76294175590128,-9.12487283139774,-10.1581742965971,-10.3417880225416,-11.0846252111554,-11.4276159208384,-12.175237210926,-12.2721119601149,-12.8062463104945,1.28051992481639e-06,-58.9261365947051,1.43865752719781e-06,-58.4204257760851,-55.8395190259969,22.0193096263495,3.88596474017533e-06,0
57.7958035041438,57.7210572013768,45.2962709154595,8.51867162478419,2.34596136921055,-0.448927488294172,-2.49756843563825,-3.68171068883111,-5.03204116086011,-6.01885181058703,-6.84249152284791,-7.78960759471544,-7.93471448288558,-9.09295557579957,-9.52925239355689,-10.1270283542504,-10.516927947508,-11.0605961466865,-11.2218139041311,-11.8460159942888,1.59010133302587e-06,-57.9857519827823,1.75189049124402e-06,-57.5649304453689,-55.1546487964954,23.0010252451876,4.64052768537578e-06,0
57.776094003949,57.2575903332032,44.8596212580789,8.44469000700672,2.50221554547423,-1.00206319313212,-2.98486755922716,-4.30853370961616,-5.40895086453855,-6.58416564516572,-7.62118545342051,-8.63852106141992,-8.85364763331809,-9.89832647618376,-9.89875422092378,-11.1645681664927,-11.3457195934895,-12.0267833664601,-12.0112515324619,-12.6412105520593,1.34015485417107e-06,-58.7284501617043,1.52912878478862e-06,-58.1555593625927,-55.4264939636042,22.1894749124719,4.20558768489833e-06,0
57.5504878846587,56.2469783873078,45.3849521776251,7.54240893742348,2.47561789501623,-0.458142808228452,-2.22627730597947,-3.05367875215074,-4.25510673361697,-5.3961701382319,-5.97705073734641,-7.08122876354167,-7.56556777733929,-8.37444963337535,-8.57028224016796,-9.34744335548275,-9.82407062284739,-10.3230770715802,-10.4175656678401,-11.0013154747499,1.88355569321745e-06,-57.2502153394446,2.02863140164136e-06,-56.9279685620914,-54.7624312087525,23.7722143441539,5.22219920508411e-06,0
