fft_0.042Hz,fft_0.208Hz,fft_0.292Hz,fft_0.458Hz,fft_0.542Hz,fft_0.708Hz,fft_0.792Hz,fft_0.958Hz,fft_1.042Hz,fft_1.208Hz,fft_1.292Hz,fft_1.458Hz,fft_1.542Hz,fft_1.708Hz,fft_1.792Hz,fft_1.958Hz,fft_2.042Hz,fft_2.208Hz,fft_2.292Hz,fft_2.458Hz,fft_2.542Hz,fft_2.708Hz,fft_2.792Hz,fft_2.958Hz,fft_3.042Hz,fft_3.208Hz,fft_3.292Hz,fft_3.458Hz,fft_3.542Hz,fft_3.708Hz,fft_3.792Hz,fft_3.958Hz,fft_4.042Hz,fft_4.208Hz,fft_4.292Hz,fft_4.458Hz,fft_4.542Hz,fft_4.708Hz,fft_4.792Hz,fft_4.958Hz,label
57.9045805543293,57.9955710260958,57.4750105523607,56.240519805174,45.749266661045,10.5188355360911,8.91297653268627,5.14635572270543,3.43681982838686,1.56009466810006,0.980253853438877,0.165359581738232,-1.18663276074143,-2.18696892187308,-2.51440021926071,-3.16299759486621,-3.4568178325458,-4.6075965593386,-4.86228248888261,-5.15201501615159,-5.38960892750047,-6.25993336871028,-6.59844616919327,-6.83929642439368,-7.0293088909621,-7.59711875009294,-7.92215281651583,-8.40494893511418,-8.20058333873131,-8.69217192682446,-8.94950153227477,-9.11765970139657,-9.21270791898498,-9.56635409241632,-9.84887841841892,-10.0044905307417,-10.0823608070848,-10.1568206512542,-10.4912409360952,-10.7201533931807,0
57.9520818378993,56.7762339905728,58.3472373947679,55.2369737805199,45.5269663382425,10.4159467137909,7.40490156541061,3.82373179583689,2.49926114354849,0.0204585137968935,-0.530521639406303,-0.790538784496366,-2.13021304301322,-3.28802965336192,-3.66613257895174,-4.60797584523663,-4.24453784366617,-5.52731935958143,-5.86394802103288,-6.05031221968783,-6.64735181126437,-7.14618563745558,-7.49305549050324,-7.50153659054981,-7.93607103286199,-8.34721267245394,-8.83209484059608,-9.01707362301803,-8.8960729818082,-9.50162215586053,-9.81355593602381,-10.0338672385971,-9.87357820982374,-10.3299420767121,-10.5892229532134,-10.7165670582943,-10.7160350463525,-10.8797936924817,-11.3393994922955,-11.5095413820112,0
58.0106722251691,57.3742081217855,57.5409174337985,55.1716032396036,45.3087170075268,10.6462205593145,7.73543954720451,4.91415312388023,3.02981129103064,0.820314748322493,0.0331366265812357,-1.15563511093564,-1.44220455954103,-2.95901354457641,-3.31754819337666,-3.60762039336798,-3.96595097470036,-5.30319312732458,-5.61400111072921,-5.65910433062551,-6.52441453273236,-6.96569489069039,-7.30478350987538,-7.37278442794159,-7.72309343779414,-8.30445372945111,-8.61404357948985,-8.79373695004298,-8.96664778575312,-9.43311303877623,-9.76179617647037,-9.83642923905089,-9.8130116476252,-10.1856435346732,-10.5522975531072,-10.7027951676419,-10.5505015316753,-10.9421495002663,-11.1877803947473,-11.3055212598774,0
56.9634887248621,57.0488797766712,57.9931989614263,55.1765587825681,45.1204543841255,10.3068478549805,7.51843034677348,3.60720432246364,2.32589833533383,-0.0757375900675473,-0.725073668271678,-1.817353377155,-2.66210837147456,-3.73168003062052,-4.20470232107153,-4.94388828368712,-5.02909191338861,-6.02925998720427,-6.40607412097503,-6.61058929888731,-6.87090516515258,-7.78301389009104,-8.11338097409437,-8.44947335883779,-8.53069450262243,-9.062715938942,-9.43967671322931,-9.80823874853089,-9.52790744711746,-10.0243544965616,-10.4831918139703,-10.6418022994647,-10.6715875052851,-11.0157852005761,-11.4046351914572,-11.3959569122866,-11.5646552262444,-12.1360900270974,-11.8395497275729,-12.098313063058,0
56.8566195587903,58.3805567524075,57.3518315022353,55.5988434807529,45.8227056872236,11.0785379951193,8.00536204221747,4.34046655930521,2.71587501352568,0.448436012168064,-0.160320687247546,-0.978761543732333,-2.15375621388915,-3.417864135661,-3.57004670975706,-3.97879453643806,-4.84067954625088,-5.89929670276426,-6.24361368191217,-6.25437779670143,-6.60565396031515,-7.56420837585104,-7.95747956875993,-8.13945708702932,-8.45724933293854,-8.75979942084876,-9.32714737687706,-9.47334904794191,-9.46584454813285,-10.103299266916,-10.4175743373025,-10.2857187147269,-10.5138437701141,-11.0229777742936,-11.3121783824744,-11.3609631468156,-11.3619495144429,-11.4786660440007,-11.8177906545258,-12.1962643966645,0
57.8401623105131,57.1061389872157,57.4788541503407,55.8205783387011,46.0782090630894,11.554844884298,8.30255601576597,4.18096608173711,2.64071851869152,0.503581377054326,0.173564654046486,-1.26856660772038,-1.62455665777646,-3.223175347992,-3.56487901943235,-3.91364008317053,-4.31478088751543,-5.58908571917926,-5.95968553422678,-6.58020435976592,-6.14497924870884,-7.36206762687462,-7.64908946618309,-7.84663438098154,-7.71798288194553,-8.49991669351976,-8.94019662403329,-9.10661993210212,-9.1517921657971,-9.80448446666357,-9.93881883308751,-10.2548994541955,-10.0043131240687,-10.0558355381107,-10.8492623123308,-11.0749421505614,-11.0285012559079,-11.0976010068292,-11.5324942374829,-11.728182961832,0
57.0259243824913,56.9459958991865,57.3741080307558,55.3093172487223,45.2241879672063,10.496969780461,8.04728481403716,4.02803280196548,2.36122029921526,-0.00213050690281082,-0.360886619432078,-1.43355755587286,-2.20747217731013,-3.71242559167298,-4.07034087043824,-4.22417241157956,-5.15040886539998,-6.24800889819124,-6.50098526366983,-6.59698453704171,-7.05124278378699,-7.87042617107207,-8.20817286241547,-8.3839045971143,-8.26384913177318,-9.34695631114829,-9.53890696038389,-9.64785607060783,-9.46230048051541,-10.0522491070203,-10.623406939492,-10.8894083665997,-10.8338574179672,-10.8200908572405,-11.5326837859484,-11.6135028047499,-11.5993797208635,-11.7058864010902,-12.0052709536738,-12.2397050804799,0
57.9689612927011,58.0995392160364,58.0259352207456,55.0000456342108,44.9947320828875,10.9913120424303,8.46734452338683,4.01551228901596,2.52547718113971,0.183777082083529,-0.500492108015936,-1.66975908939005,-2.15006993122112,-3.88875148426946,-4.27053167200221,-4.66623170564149,-5.73878121409892,-6.35654120081002,-6.75527797087016,-6.65722930067256,-7.5368269509789,-8.21329767153631,-8.57574263476327,-8.50425392131356,-8.45445931512684,-9.640319935529,-9.95673655734104,-9.96117499001104,-10.0767672929908,-10.6196020591452,-11.0160960891402,-11.0411418443922,-11.1165632556348,-11.3352987500128,-11.8776895414725,-11.9370399127249,-12.0344095020905,-11.9083828570212,-12.3979413266679,-12.7596247369875,0
57.8319399474979,57.1293409652168,56.9906082926799,55.9472469468866,45.6732593371602,11.1877595616721,7.79987677592301,3.57872289722248,2.20909343652133,-0.122830872974953,-0.386664992874359,-1.71605279252787,-1.83628889541203,-3.6861955577438,-3.95676275225857,-4.00302500514111,-4.88655728356895,-5.95814317888523,-6.36286940866962,-6.64705174180755,-6.34749864405626,-7.7489556230064,-8.0762340436166,-8.23575921060783,-8.59137760707675,-8.98698320239644,-9.36202700186833,-9.4468571717272,-9.35041811475952,-10.0875844507099,-10.4574029250738,-10.7171371527411,-10.7734110124061,-10.9494002648719,-11.2337490696725,-11.59882967647,-11.3181695519432,-11.5357189778616,-11.9323923108324,-12.2478952522219,0
58.0912805640995,57.339285089371,56.8465754905133,54.8710595405322,44.8299880675385,10.1222742967189,7.91738502181947,3.62277151103866,2.22034998323083,0.228619495311339,-0.323084096987617,-1.09885176091012,-1.5963831083186,-3.22180837037999,-3.60242831771081,-3.85995806895685,-4.60612848740609,-5.50690702642247,-5.8365920532004,-6.1295915098085,-6.02491871417123,-7.18056690215834,-7.49743262546442,-7.80313568587778,-7.83866861752842,-8.40975776270508,-8.77755137652791,-9.09536939423328,-9.05210367804961,-9.5334005396463,-9.9265295307542,-10.1391338700987,-9.80718072512995,-10.3439780852639,-10.6667655617651,-10.7726681389479,-10.847111120311,-10.924202708682,-11.2582263735497,-11.5945900512792,0
58.2131201959974,57.6303782962106,58.0540897135486,55.5497522359123,46.0886375482188,11.171417502226,7.59938088307348,3.90337970716989,2.52725352449951,0.336725602666071,0.1582202765106,-1.20457870239553,-2.02989188968514,-3.34063052208673,-3.7204199761482,-4.06548892636043,-4.42286051373423,-5.69825597458066,-6.02763947144438,-6.39626129731348,-6.73444331588118,-7.49917107156901,-7.79106193485702,-7.91646500901422,-7.81366706546888,-8.8766222968397,-9.0529692328868,-9.38115675732215,-9.27752460836203,-9.62372551656981,-10.1581177528203,-10.5569994215666,-10.3763217385837,-10.4437134267942,-11.0990550880213,-11.0250087766679,-11.0802650885873,-11.5787827952446,-11.5968769898252,-11.9157862257491,0
57.9556048224103,58.0102044825511,57.8772371675384,54.8056750935656,44.9441370656837,10.4646979525054,7.86575235872246,3.44208955370904,1.85726912016086,-0.212542404695132,-0.670135312168824,-1.84795945195597,-2.33723697059538,-3.75659495623499,-4.13921944588845,-4.36166820402851,-4.92676248187879,-6.08390178799098,-6.43826219861575,-6.68961799062043,-6.76163808609703,-7.66484397177797,-8.11887198964368,-8.24798907647737,-8.04435632977708,-9.12859605670902,-9.44475364496813,-9.3878742582161,-9.48859511912165,-10.100846987497,-10.4199862445642,-10.8058194604783,-10.4385166071539,-10.9820045768952,-11.2455426638357,-11.5051184656306,-11.3662140112344,-11.3973250538519,-11.9031788243148,-12.1688210081383,0
57.4585480727228,57.5028981146041,57.9410953574416,55.9213790308376,46.0401930506933,10.8452037773446,7.92082552778878,3.81675746568049,2.26344767124668,0.0708393091254557,-0.296061368266738,-1.68224437113911,-2.19334595971731,-3.7116529255021,-4.31831270825849,-4.29955209213079,-5.03410171312718,-6.12244558597214,-6.54963395263849,-6.62709820358974,-7.0961396066587,-7.92401141564343,-8.22205153300811,-8.52167944731957,-8.53511681605884,-9.30424270846458,-9.56685838555688,-9.7564190052848,-9.86369876079167,-10.2249092815251,-10.5508687327459,-10.7459182821815,-11.1677307318034,-11.0443756215457,-11.3682155792767,-11.7563083093635,-11.7199927182302,-11.7263857598007,-12.2350334922179,-12.3520811857643,0
58.3571967661734,56.8032798111103,57.5381412861742,55.4443314443484,45.6924317370218,10.8937955675586,7.79568336064927,4.4981859467795,2.42383685451456,0.176051794305551,-0.471192155591336,-1.66685376724869,-1.83965411379797,-3.53544215447964,-3.95812595132268,-4.56163801429863,-4.68532129112352,-5.90181085543537,-6.36416559217798,-6.38147819920803,-7.01953569169346,-7.65326845992744,-8.02741266002393,-7.79752124408443,-8.61725554143812,-9.16964694762402,-9.32722202058955,-9.28709383701416,-9.37548345673321,-9.89720812844606,-10.366191480798,-10.6415738147224,-10.6891453011525,-11.0407614107035,-11.2695306355702,-11.6238430826193,-11.2644086580819,-11.66454487375,-11.7341133852758,-12.115384498481,0
57.9003337555641,57.8207838127845,58.2544375495864,54.6842226955637,44.499829766382,10.5298349982307,7.3576445805341,2.58083237936674,0.872505683759135,-1.18715497679244,-1.53974983967631,-2.52771132510439,-3.08938240757343,-4.90283106695106,-5.40414924014567,-5.76066723236201,-6.2438995629453,-7.32479352562851,-7.65169373261934,-7.76613355929118,-8.01909366556139,-9.01538253523048,-9.37745372826415,-9.28799818916719,-9.59654093281942,-10.1933508774471,-10.7303855525942,-10.8479614861363,-10.7016018333711,-11.4389425604309,-11.6557843946375,-11.9386663864332,-11.543786781429,-12.1158493208034,-12.5792997386143,-12.6019575072439,-12.6697315045501,-12.7857491364595,-13.2500751310277,-13.4849274766587,0
57.5976250035759,58.3461240113174,56.9328559290625,55.8298162395119,46.3331637880042,10.8181023876253,7.57241380055415,3.30431290274249,1.36375291224933,-0.864010420262538,-1.29477175054841,-2.4752020725359,-2.87240972079374,-4.56108437243015,-4.94503146197679,-5.57515761418838,-6.0716539839815,-6.94495480414811,-7.30848126018985,-7.11931826787569,-7.49203478411756,-8.64839987193737,-9.0379925057128,-8.95348566802473,-9.10096390765164,-9.61931190370152,-10.3977700812821,-10.4909572617656,-10.2984571123557,-11.2515139133414,-11.4130291330743,-11.5189289306947,-11.7408900821865,-11.7920293718326,-12.1685333440778,-12.3536268176377,-12.6105050078461,-12.56806720448,-12.8795764760772,-13.0561007665944,0
57.4832046353609,57.5021406381466,58.3470731646898,55.7613222352224,45.6288120003862,9.98231579551353,7.79804312581987,3.57085221191817,2.26189272211295,0.0348314383004405,-0.549019510608237,-1.31428925872864,-2.25792424603699,-3.66516554664587,-4.15053657683134,-4.7369387645995,-4.86432184069292,-5.9847436902146,-6.41059054118358,-6.4738788677695,-6.72023638114152,-7.61688147848332,-8.07408144928691,-8.1084894588102,-8.14649281583564,-8.91064221348022,-9.40934400914122,-9.48337501782379,-9.43294156206617,-10.0848524103821,-10.4625075547085,-10.6087095223051,-10.6450685512091,-10.976246392787,-11.1380227242435,-11.4032402548677,-11.1194397427352,-11.6686371541861,-11.8907202560048,-12.0276970068375,0
57.5711762238659,57.7866731494631,57.7659855902485,55.1637627267178,44.6228323144888,11.1911381431669,8.14069208989082,3.79271830108237,2.53344251521731,0.185448772048307,-0.36904503189065,-1.76673693920494,-1.86308849599679,-3.61976905909052,-3.90484387183437,-4.39470088091345,-4.9776023896153,-5.93367988178649,-6.47999076407525,-6.39848821880184,-7.03765714211534,-7.9132930424043,-8.16780158468827,-8.51757862840975,-8.56775378387339,-9.23516565184841,-9.48731084468663,-9.97518617664356,-10.0729023740271,-10.1787852798552,-10.556685096005,-10.7847296545245,-11.0062271759419,-10.7408666406112,-11.4232341318905,-11.7081850874764,-11.4609928836064,-11.6297186170705,-12.0309935225428,-12.4110830376248,0
58.0277954713875,56.5295775866839,57.640171023507,55.8262557656548,45.943226106741,11.0937957084644,8.56188868802579,4.31838626933239,2.61371452763043,0.298426735939033,-0.161275663825811,-1.58751693242965,-1.94891020881478,-3.55222132979364,-3.96199878661636,-4.28856158372508,-4.6189999061833,-6.02871707305639,-6.31470781871499,-6.40655336132403,-7.07332506587672,-7.82059127475299,-8.08695015062678,-8.29556813627084,-8.23095928730102,-9.00250626009936,-9.39424312808791,-9.57980421199574,-9.38520495883085,-10.2568494719271,-10.4878813807805,-10.773781380522,-10.4813837467142,-11.0750487531707,-11.3335388479857,-11.3264111586386,-11.5421357916156,-11.6285953030176,-11.9312805672078,-12.2487295321746,0
57.5192995592573,57.0264358254973,57.7345467117292,55.8398638436548,45.5276464862408,11.2337938172896,8.05040087458375,3.89492457406074,2.64327827254821,0.0816638040035846,-0.250096531816033,-1.62664736013595,-2.03498420772969,-3.52114562363893,-3.91651440885864,-4.45059876610633,-5.04211886905703,-5.99487233070855,-6.24998194094692,-6.3007711559095,-6.53017596664686,-7.63017984614942,-7.96334937470324,-8.34901936757646,-8.32331163810899,-8.93382538535353,-9.30244326697729,-9.28014455081507,-9.47647208900089,-9.87241541917709,-10.3284009280608,-10.5250927439684,-10.6948119296175,-10.9476251381217,-11.1912499313869,-11.2178729651906,-11.3800139352107,-11.9383345410715,-11.7956700093498,-12.0923765436951,0
56.8130542212091,57.1522230477755,57.6086922114881,54.7228277242972,45.3273931452986,11.2849916704669,8.217510563072,4.28144334768869,3.23646799084453,0.750931102745704,0.197067709293484,-0.929555952628317,-1.73691706084212,-3.16838530476136,-3.60885395375011,-4.35583194459628,-4.66048079572584,-5.7934306608821,-6.00695830512122,-6.59744040340378,-6.7217456478562,-7.27997167663691,-7.80065486639769,-7.66550287883143,-7.98963947400282,-8.65330195965885,-9.13215664339429,-9.32332511165235,-9.30307158318165,-9.81145513216552,-10.1964208235654,-10.2908352425814,-10.5810304859394,-10.6983686061731,-11.1695921617494,-11.4532424456989,-11.0843044135973,-11.2895737279725,-11.7583562570576,-11.9154026014079,0
57.2695123310121,56.9113068473788,57.4121586799126,55.2246771886488,45.0977529005871,10.3845998626948,7.69422741739074,3.57636710467025,1.8540745359608,-0.547066776032594,-0.84858242551582,-2.21971473468267,-3.2409311462721,-4.61013316201973,-5.00883866811945,-5.53913465767512,-5.83018157674963,-7.05378711994264,-7.41231869923585,-8.10448071517516,-8.09369307322911,-8.84638221062746,-9.19096880138996,-8.92827012814898,-9.24961187285028,-10.1333719900239,-10.5835833131639,-10.5983525542184,-10.5782181364299,-11.2605766250688,-11.4209985272738,-11.7551302574072,-11.1556042758733,-12.1821434766726,-12.4180181702437,-12.3933497000127,-12.6284519155897,-12.6239784098102,-13.1847709629586,-13.3312878101009,0
57.7293527585404,57.5522245846195,57.4233393559545,56.0754616532996,45.8944233357581,11.0724336499703,8.54095264921238,3.95250295416557,2.23308541650504,0.105865690496842,-0.299732793545981,-1.31477182890153,-2.17465957769371,-3.72140896756388,-4.15013283990481,-4.61045775253729,-5.24010687206265,-6.128615918381,-6.51404501122111,-6.76612714784035,-7.11420891754552,-7.97652988230824,-8.3130332293545,-8.31214150105034,-8.76085309106438,-9.28455136223719,-9.65395354709085,-9.81786011798328,-9.64603335264269,-10.0808753977439,-10.7218298856954,-11.0972532510642,-10.9171854391632,-11.350394421897,-11.552102497808,-11.9282788727421,-11.7563616324607,-12.133127365376,-12.1924277749505,-12.3708198239795,0
57.2378347915249,58.1999635796863,58.0249911048466,55.7490334650784,45.7258028040019,10.5162006181878,8.00166391178681,3.98061742346966,2.89900546991559,0.603901445511402,0.0218783260178787,-1.2712327211425,-2.15732291103531,-3.3198765633744,-3.74484795213349,-4.21566959878365,-4.77103693519159,-5.80028237602775,-6.08580412129402,-6.11713191331783,-6.40462805991787,-7.50904357575375,-7.88887260952094,-7.92405759285465,-8.32071409968524,-8.73129856451419,-9.20725322231614,-9.33948767318764,-9.44891387962213,-9.7583191558404,-10.2533234645905,-10.2822910794939,-10.5108254425397,-10.6701419029021,-11.1640455748372,-11.2670495170682,-11.1967921955006,-11.2815452161144,-11.777751030721,-12.1066569444554,0
57.1684472914608,57.9454728050867,57.1632057670237,55.3262541273867,45.8138225640996,10.8587681186015,8.29010804654402,4.3411624796912,2.72126978655843,0.55587412111438,0.257856807767931,-1.28820829981383,-1.86323834234549,-3.19047285305435,-3.52425055066321,-3.95047352783595,-4.53426425146,-5.50240695116447,-5.92075857186359,-5.99083162958742,-6.54216866893849,-7.29701199002701,-7.64717367519566,-7.88451288999789,-7.73106203765105,-8.79628140497869,-8.98755368871931,-9.04680371745087,-9.166623307155,-9.91052169349967,-10.0205878807117,-10.5518879771516,-10.293403154136,-10.8400902862453,-10.8773626996638,-11.0443343807873,-11.1373328537936,-11.2781007342873,-11.4761175629537,-11.8307642373369,0
58.1558476364386,56.901571319335,57.8293762069865,54.9114196239261,45.6869924401811,10.9765080920965,7.82567290366166,3.77994789163362,2.19500356838247,0.100459799423159,-0.285369056254264,-1.70624823179325,-2.16899463246765,-3.72643768297831,-4.08303124823683,-4.48739447472926,-4.75225795591076,-6.05708656992745,-6.41939053749976,-6.42586385816418,-7.15113424852844,-7.78797571567741,-8.17231887632566,-8.04688007644965,-8.54896816790831,-9.35690506093998,-9.52076836656765,-9.36023792399438,-9.85964482810037,-10.1385324330915,-10.5525524384699,-10.5451301020021,-10.4670157431086,-11.1177811548737,-11.2933347537846,-11.5601866512677,-11.5056064643729,-11.6280129709339,-12.0401604374046,-12.2790013598833,0
58.0621322771111,56.6129806117731,58.0917899582707,55.2287752139728,45.5822501936251,10.0287524509645,7.01060382292386,4.00714877866113,2.0699319189932,0.0151337843274883,-0.364227375172157,-1.47733321637708,-2.23031248640672,-3.75043850202712,-4.04985117884747,-4.41297631534991,-5.23218351181269,-6.11276070584171,-6.46873686878053,-6.84266595905074,-6.83877056020171,-7.77322049474199,-8.17417305282838,-8.43258105034649,-8.50516248303179,-9.30801981561319,-9.45039232448557,-9.40528679442177,-9.61218762562415,-10.1719473349335,-10.4631196694755,-10.9797860267111,-10.6734147704979,-10.8830260606288,-11.2237111203755,-11.5470388320591,-11.2209460725135,-12.0104818741589,-11.8372652642463,-12.3353194630444,0
57.4173462655909,57.4583942568286,57.3909483013,55.1565831678995,45.3751669644895,10.6008878109151,7.71846350810469,3.31435993444538,1.90796066523602,-0.373174194556434,-0.746586181184554,-1.83672435864338,-2.30363237423947,-3.87464790155058,-4.18988923121469,-4.60618023500901,-5.23062726800431,-6.17656294361059,-6.5678783933979,-6.61761971377583,-6.57791649493511,-7.82950962075939,-8.21043023436572,-8.79092451065389,-8.73578908572956,-9.17508978255738,-9.48331967441501,-9.58858030450976,-9.90324333099272,-10.0788130735462,-10.4894368624973,-10.5815992759378,-10.7500923984203,-10.9547780547066,-11.3782231530397,-11.5380964539306,-11.4106196606802,-11.7896860922315,-11.9875012928256,-12.301495043876,0
57.4252598192769,57.8739645234224,58.4534501974401,55.8572427344266,45.8421041908402,10.4533147985218,7.31907803642131,3.3992969872066,1.62214796850912,-0.485330879012746,-0.92028390155694,-1.87229894427176,-3.02673823958977,-4.24528597570095,-4.70632349312904,-4.93167512496139,-5.18244742816283,-6.43342104877802,-6.91679338647831,-7.29923780095138,-7.55213082140842,-8.55169125963889,-8.67306226780912,-8.64233877589793,-8.73682146045018,-9.76834555180253,-10.031451832142,-10.1769128815972,-10.3523454812457,-10.6610319926263,-11.0647935216539,-11.3592298198171,-10.9247014577757,-11.5469528146635,-11.8962636904213,-11.9311399333057,-11.7152900502197,-12.3141394060027,-12.4485446081567,-12.7670536467942,0
57.5012468615395,58.6350354363821,57.11390920802,55.0690943792894,44.9114167959139,10.3604225756171,6.98342396374884,3.36141335535595,1.65379185661961,-0.534753187617838,-0.93095917676752,-2.34096819984346,-2.73830182311225,-4.28609149174893,-4.56705997903639,-5.03596231135993,-5.49476762905832,-6.66075027406769,-7.01745319418291,-7.29076550526702,-6.99017262610767,-8.21853860574562,-8.76183035811061,-8.8737066704186,-8.81440740511609,-9.54435205188826,-10.0602164848645,-10.1223395239077,-10.4347204914431,-10.6937011577747,-11.0748855676587,-11.1968727449184,-11.2976603565436,-11.5129940235612,-11.8054291961255,-12.1837152120783,-11.8828553806789,-12.004425022319,-12.7167207378504,-12.818424492759,0
57.1309659727552,57.7728860049244,57.9374843907513,56.0292688192898,46.0515101088364,11.2137200770453,7.48879360349418,3.40624777029493,2.26957998569985,-0.238536443021169,-0.698903080516382,-1.92987014491314,-2.53543054723888,-4.03210780221024,-4.38751092483804,-5.00816995771055,-5.3082814122495,-6.46773434485124,-6.71437865427866,-6.87995625042637,-7.08987767812721,-8.1310510174244,-8.48927535923903,-8.40949328816379,-8.53431354750848,-9.68226086703267,-9.78016654666709,-10.1862304257425,-10.1602826513378,-10.6013944921035,-10.9083949064954,-11.0692658255652,-10.8554711437663,-11.5112388901473,-11.6689923965402,-11.7314257612134,-11.8742413755053,-11.7935453282312,-12.2526899511013,-12.4980507867254,0
58.1554913267827,57.4629411896451,57.5337437686936,54.5354109235263,44.7767722742469,10.7828571908101,7.83063114361964,3.68271387194678,2.36153854429509,0.100929737699239,-0.625457858229736,-1.39990629021288,-2.15966272370481,-3.52400050455566,-3.80036031084268,-4.38119156958159,-4.9519410051714,-5.94284533634505,-6.27857093107812,-6.496104254552,-6.96681293615686,-7.61409301161082,-7.99235339816992,-8.45107065024551,-8.41903938732773,-8.98404989559052,-9.29998270483227,-9.4427255508394,-9.45351511085093,-10.2189459943453,-10.3645474571223,-10.5494194636325,-10.4568711054455,-10.7581238322243,-11.1771502736031,-11.4957309066275,-11.4885247862337,-11.3901106491157,-12.1038621505965,-12.1329686023554,0
57.3643275738488,57.7001586420677,56.7050244024672,55.1463796153804,45.5179988610358,10.258928286093,7.65209976794443,3.80168693148596,1.67158920711284,-0.374681987559033,-0.734521393193951,-1.45974132000423,-2.21405144749568,-3.94379532682438,-4.28868792012587,-4.95807185229128,-5.20631454573706,-6.20700946445228,-6.53942629238806,-6.91403117600084,-6.86504819976382,-7.884281287865,-8.27823873819916,-7.95673723091733,-8.51201483395728,-9.20491620856212,-9.57987352968604,-9.44823616847634,-9.75945261364035,-10.0973008244336,-10.6590717569826,-10.5284529509684,-10.5194492953043,-10.8619690957038,-11.3820719861151,-11.4962864782796,-11.6127936413004,-11.989168085193,-12.1187555770325,-12.2976897644284,0
56.4893710473565,57.4705097338364,57.1890830185007,55.7144070845516,45.6670141599465,10.8756454165078,8.41691918861487,4.20474946273524,2.52375207111477,0.0942348414708892,-0.484292513081402,-1.29737260039969,-2.31706951733352,-3.81520592625817,-4.13739791622265,-5.01211896202038,-5.04952023380894,-6.38862741902226,-6.60830705646966,-6.88075370111928,-7.61504838298769,-7.96259439994362,-8.48840135811719,-8.86985163822578,-8.33676795989715,-9.38074215641898,-9.82702715207374,-10.3486774013493,-10.1239748695341,-10.7148743042533,-10.816660422624,-10.8718324884468,-11.0703305635466,-11.3477840200592,-11.8596152927836,-11.9311291983005,-11.7483918992801,-11.9505233687028,-12.3321664271434,-12.6371051426275,0
56.8771411690575,57.0072418825934,58.0609256668065,55.4306470506195,45.7912202670586,10.1061651383757,8.26278063973533,4.56566593687492,2.49098235419197,0.229943974257348,-0.284644198151875,-1.28083961787665,-1.9741092464844,-3.64531638713122,-4.22851518190706,-4.39074973291616,-5.11316730442286,-6.11392492436331,-6.55016439294376,-7.142607667685,-6.87439979197075,-7.9245311980381,-8.27095359270075,-8.46042498209905,-8.62083099996724,-9.21062200191786,-9.64473376230519,-9.79076365264498,-9.78419617466671,-10.4890222101879,-10.6612189888742,-10.9879142879955,-10.5918404621686,-11.1237278252468,-11.5190583936752,-11.5591908491063,-11.5920976440176,-11.8252272553251,-12.1701633931878,-12.31766644113,0
57.6368414974535,57.8484155520702,57.5303644169234,55.3655395069716,45.4460022099641,10.4558096026573,7.41799356386013,3.92486078680174,2.07637624538962,-0.359301704333366,-0.647292576290699,-2.03146141823334,-2.57091247140409,-4.20241264307123,-4.52443613519912,-5.03803218192329,-5.4850894884127,-6.66924020937504,-6.93391931236994,-7.39353268846312,-7.60025704880392,-8.3106926018895,-8.7840843793235,-9.13491850656484,-8.84859047964296,-9.75345106552903,-10.1786252354631,-10.2691823584397,-9.89584654332791,-10.8678864195281,-11.2284344906631,-11.3086974284341,-11.3593290782177,-11.548246299729,-11.8749970229284,-12.4353817195463,-12.0510491617915,-12.2086005057792,-12.6592167225638,-12.7723585103707,0
58.1050372454978,56.7142656755202,57.1389661158463,55.082914147768,45.5225473617655,10.5635619933147,8.34765850655898,3.6343392925329,2.41678897756332,-0.196205210310403,-0.948424356406645,-1.77898676240737,-2.23791985721129,-4.1052592797222,-4.50717587084482,-4.79481368546129,-5.65322333437106,-6.59827482831671,-6.90921348926059,-7.40156271053951,-7.5720639437568,-8.23345948342804,-8.68741495377037,-8.79430467590535,-8.85019185605076,-9.75968419763452,-10.0252396585126,-10.2007854535679,-10.0334687284812,-10.6571218397023,-11.0771637077476,-11.138569238101,-11.0955381850443,-11.4269560443734,-11.862051592276,-12.0110365647748,-11.9548718112268,-12.0260456430351,-12.4908387797041,-12.8206964764259,0
58.3834888960783,58.0285910702785,57.7360552055049,55.7533517718512,46.1989897214544,9.74403507766673,7.61811485110949,3.29863794109512,1.65062462526178,-0.361163200052136,-0.947031207684389,-2.10908166741622,-2.51880775107876,-4.26572449437518,-4.79423348676066,-4.68885785701629,-5.21846921740988,-6.66474068322041,-6.98602139392929,-7.43474003433244,-7.55560054319457,-8.55689371394189,-8.77052962558133,-8.60346067113844,-8.91736065120026,-9.59399691068917,-10.0950252408193,-10.3375617597482,-10.0744067553208,-10.9150461940008,-11.2275883154361,-11.2117768409988,-11.2953701489379,-11.5505989704184,-12.0652035391253,-11.9720314226017,-12.0345975536737,-12.5275798006789,-12.6967633232524,-12.87674769126,0
